Date,Gender,GameID,Team1,Team2,SchoolClass,SchoolRegion,SchoolDivision,OppDiv,GameNum,Rank,RecordText,GamesPlayed,GamesScheduled,PI,TI,Result,Winner,Loser,WinPoints,OppPreliminaryIndex,WinFlag,LossFlag,TieFlag,HomeTeam,AwayTeam,HomeScore,AwayScore,ScrapedAt
2026-01-31,Girls,11601,Bangor,Edward Little,A,North,North-A,North-A,16,5,13-5-0 (0.722),18,18,28.666666,107.3456755555,win,Bangor,Edward Little,40.0,30.888888,X,,,Bangor,Edward Little,44.0,43.0,2026-02-08T20:16:07Z
2026-02-03,Girls,11603,Bangor,Skowhegan Area,A,North,North-A,North-A,17,5,13-5-0 (0.722),18,18,28.666666,107.3456755555,win,Bangor,Skowhegan Area,40.0,17.777777,X,,,Skowhegan Area,Bangor,31.0,33.0,2026-02-08T20:16:07Z
2026-02-05,Girls,11605,Hampden Academy,Bangor,A,North,North-A,North-A,18,2,14-4-0 (0.778),18,18,30.555555,135.1234533333,win,Hampden Academy,Bangor,40.0,28.666666,X,,,Hampden Academy,Bangor,34.0,33.0,2026-02-08T20:16:07Z
2026-01-23,Girls,11613,Bangor,Lewiston,A,North,North-A,North-A,14,5,13-5-0 (0.722),18,18,28.666666,107.3456755555,win,Bangor,Lewiston,40.0,19.888888,X,,,Lewiston,Bangor,38.0,57.0,2026-02-08T20:16:07Z
2025-12-05,Boys,11617,Lewiston,Mount Ararat,A,North,North-A,North-A,1,5,10-8-0 (0.556),18,18,22.0,86.4197505555,win,Lewiston,Mount Ararat,40.0,4.222222,X,,,Mount Ararat,Lewiston,56.0,64.0,2026-02-08T20:16:07Z
2025-12-09,Boys,11619,Cony HS,Mount Ararat,B,North,North-B,North-A,2,1,16-2-0 (0.889),18,18,34.0,178.5185144444,win,Cony HS,Mount Ararat,40.0,4.222222,X,,,Cony HS,Mount Ararat,79.0,59.0,2026-02-08T20:16:07Z
2025-12-16,Boys,11621,Mount Blue,Mount Ararat,A,North,North-A,North-A,4,6,10-8-0 (0.556),18,18,22.222222,65.6790094444,win,Mount Blue,Mount Ararat,40.0,4.222222,X,,,Mount Blue,Mount Ararat,27.0,48.0,2026-02-08T20:16:07Z
2025-12-18,Boys,11624,Edward Little,Mount Ararat,A,North,North-A,North-A,5,2,14-4-0 (0.778),18,18,31.111111,131.9135766666,win,Edward Little,Mount Ararat,40.0,4.222222,X,,,Edward Little,Mount Ararat,62.0,46.0,2026-02-08T20:16:07Z
2026-01-02,Boys,11626,Skowhegan Area,Mount Ararat,A,North,North-A,North-A,9,8,8-10-0 (0.444),18,18,17.555555,47.1604916666,win,Skowhegan Area,Mount Ararat,40.0,4.222222,X,,,Mount Ararat,Skowhegan Area,48.0,63.0,2026-02-08T20:16:07Z
2026-01-06,Boys,11628,Mount Ararat,Gray-New Gloucester,A,North,North-A,South-B,8,12,2-16-0 (0.111),18,18,4.222222,7.5925922222,win,Mount Ararat,Gray-New Gloucester,38.0,12.666666,X,,,Mount Ararat,Gray-New Gloucester,62.0,51.0,2026-02-08T20:16:07Z
2026-01-08,Boys,11630,Mount Blue,Mount Ararat,A,North,North-A,North-A,9,6,10-8-0 (0.556),18,18,22.222222,65.6790094444,win,Mount Blue,Mount Ararat,40.0,4.222222,X,,,Mount Blue,Mount Ararat,64.0,42.0,2026-02-08T20:16:07Z
2026-01-10,Boys,11634,York,Mount Ararat,B,South,South-B,North-A,11,1,17-1-0 (0.944),18,18,36.0,151.8518483333,win,York,Mount Ararat,40.0,4.222222,X,,,York,Mount Ararat,73.0,42.0,2026-02-08T20:16:07Z
2026-01-13,Boys,11636,Brunswick,Mount Ararat,A,North,North-A,North-A,12,3,14-4-0 (0.778),18,18,30.666666,109.3827122222,win,Brunswick,Mount Ararat,40.0,4.222222,X,,,Mount Ararat,Brunswick,43.0,61.0,2026-02-08T20:16:07Z
2026-01-23,Boys,11640,Messalonskee,Mount Ararat,A,North,North-A,North-A,14,11,5-13-0 (0.278),18,18,10.888888,31.3580238888,win,Messalonskee,Mount Ararat,40.0,4.222222,X,,,Mount Ararat,Messalonskee,46.0,62.0,2026-02-08T20:16:07Z
2026-01-27,Boys,11642,Camden Hills Regional,Mount Ararat,A,North,North-A,North-A,15,1,17-1-0 (0.944),18,18,37.555555,173.4567855555,win,Camden Hills Regional,Mount Ararat,40.0,4.222222,X,,,Mount Ararat,Camden Hills Regional,53.0,59.0,2026-02-08T20:16:07Z
2026-01-29,Boys,11644,Hampden Academy,Mount Ararat,A,North,North-A,North-A,16,7,9-9-0 (0.500),18,18,19.777777,60.8641955555,win,Hampden Academy,Mount Ararat,40.0,4.222222,X,,,Hampden Academy,Mount Ararat,64.0,48.0,2026-02-08T20:16:07Z
2026-02-03,Boys,11646,Edward Little,Mount Ararat,A,North,North-A,North-A,17,2,14-4-0 (0.778),18,18,31.111111,131.9135766666,win,Edward Little,Mount Ararat,40.0,4.222222,X,,,Mount Ararat,Edward Little,46.0,72.0,2026-02-08T20:16:07Z
2025-12-05,Girls,11655,Edward Little,Camden Hills Regional,A,North,North-A,North-A,1,4,14-4-0 (0.778),18,18,30.888888,117.2222194444,win,Edward Little,Camden Hills Regional,40.0,33.111111,X,,,Camden Hills Regional,Edward Little,31.0,48.0,2026-02-08T20:16:07Z
2025-12-09,Boys,11668,Mattanawcook Academy,Calais,C,North,North-C,North-C,2,2,15-3-0 (0.833),18,18,29.777777,131.41975,win,Mattanawcook Academy,Calais,36.0,15.444444,X,,,Calais,Mattanawcook Academy,50.0,79.0,2026-02-08T20:16:07Z
2025-12-16,Boys,11674,Machias Memorial,Calais,D,North,North-D,North-C,5,1,17-1-0 (0.944),18,18,31.777777,168.7036977777,win,Machias Memorial,Calais,36.0,15.444444,X,,,Calais,Machias Memorial,32.0,51.0,2026-02-08T20:16:07Z
2025-12-18,Boys,11679,Washington Academy,Calais,C,North,North-C,North-C,5,5,11-7-0 (0.611),18,18,22.0,76.0493811111,win,Washington Academy,Calais,36.0,15.444444,X,,,Calais,Washington Academy,52.0,61.0,2026-02-08T20:16:07Z
2025-12-30,Boys,11683,Calais,Houlton HS,C,North,North-C,North-C,8,8,8-10-0 (0.444),18,18,15.444444,51.4814794444,win,Calais,Houlton HS,36.0,1.0,X,,,Calais,Houlton HS,57.0,41.0,2026-02-08T20:16:07Z
2026-01-03,Boys,11688,Calais,George Stevens Academy,C,North,North-C,North-C,9,8,8-10-0 (0.444),18,18,15.444444,51.4814794444,win,Calais,George Stevens Academy,36.0,9.444444,X,,,Calais,George Stevens Academy,51.0,47.0,2026-02-08T20:16:07Z
2026-01-08,Boys,11692,Calais,Sumner Memorial,C,North,North-C,North-C,11,8,8-10-0 (0.444),18,18,15.444444,51.4814794444,win,Calais,Sumner Memorial,36.0,21.444444,X,,,Calais,Sumner Memorial,56.0,40.0,2026-02-08T20:16:07Z
2026-02-05,Boys,11704,Calais,Woodland Sr.,C,North,North-C,North-D,18,8,8-10-0 (0.444),18,18,15.444444,51.4814794444,win,Calais,Woodland Sr.,34.0,20.555555,X,,,Calais,Woodland Sr.,48.0,46.0,2026-02-08T20:16:07Z
2025-12-13,Girls,11734,Stearns Sr.,Fort Kent Community,D,North,North-D,North-C,2,9,7-11-0 (0.389),18,18,13.555555,34.9999983333,win,Stearns Sr.,Fort Kent Community,36.0,7.555555,X,,,Fort Kent Community,Stearns Sr.,38.0,66.0,2026-02-08T20:16:07Z
2026-01-02,Girls,11740,Stearns Sr.,Penquis Valley HS,D,North,North-D,North-D,6,9,7-11-0 (0.389),18,18,13.555555,34.9999983333,win,Stearns Sr.,Penquis Valley HS,34.0,9.222222,X,,,Stearns Sr.,Penquis Valley HS,33.0,32.0,2026-02-08T20:16:07Z
2026-01-31,Girls,11742,Stearns Sr.,Woodland Sr.,D,North,North-D,North-D,16,9,7-11-0 (0.389),18,18,13.555555,34.9999983333,win,Stearns Sr.,Woodland Sr.,34.0,16.777777,X,,,Stearns Sr.,Woodland Sr.,67.0,62.0,2026-02-08T20:16:07Z
2025-12-30,Girls,11744,Bangor Christian,Stearns Sr.,D,North,North-D,North-D,8,1,18-0-0 (1.000),18,18,33.444444,187.6543177777,win,Bangor Christian,Stearns Sr.,34.0,13.555555,X,,,Stearns Sr.,Bangor Christian,30.0,89.0,2026-02-08T20:16:07Z
2026-01-12,Girls,11746,Stearns Sr.,Houlton HS,D,North,North-D,North-C,8,9,7-11-0 (0.389),18,18,13.555555,34.9999983333,win,Stearns Sr.,Houlton HS,36.0,9.888888,X,,,Stearns Sr.,Houlton HS,60.0,57.0,2026-02-08T20:16:07Z
2026-01-27,Girls,11750,Stearns Sr.,Lee Academy,D,North,North-D,North-D,14,9,7-11-0 (0.389),18,18,13.555555,34.9999983333,win,Stearns Sr.,Lee Academy,34.0,6.0,X,,,Stearns Sr.,Lee Academy,73.0,46.0,2026-02-08T20:16:07Z
2025-12-11,Boys,11752,Stearns Sr.,Lee Academy,D,North,North-D,North-D,3,10,12-6-0 (0.667),18,18,22.888888,70.6172811111,win,Stearns Sr.,Lee Academy,34.0,3.777777,X,,,Lee Academy,Stearns Sr.,62.0,82.0,2026-02-08T20:16:07Z
2025-12-16,Boys,11756,Stearns Sr.,Piscataquis Community,D,North,North-D,North-D,5,10,12-6-0 (0.667),18,18,22.888888,70.6172811111,win,Stearns Sr.,Piscataquis Community,34.0,15.111111,X,,,Stearns Sr.,Piscataquis Community,80.0,43.0,2026-02-08T20:16:07Z
2025-12-30,Boys,11758,Bangor Christian,Stearns Sr.,D,North,North-D,North-D,8,4,16-2-0 (0.889),18,18,29.555555,134.81481,win,Bangor Christian,Stearns Sr.,34.0,22.888888,X,,,Stearns Sr.,Bangor Christian,46.0,68.0,2026-02-08T20:16:07Z
2026-01-06,Boys,11760,Stearns Sr.,Penobscot Valley,D,North,North-D,North-D,9,10,12-6-0 (0.667),18,18,22.888888,70.6172811111,win,Stearns Sr.,Penobscot Valley,34.0,21.222222,X,,,Stearns Sr.,Penobscot Valley,62.0,59.0,2026-02-08T20:16:07Z
2026-01-13,Boys,11762,Stearns Sr.,Penquis Valley HS,D,North,North-D,North-D,10,10,12-6-0 (0.667),18,18,22.888888,70.6172811111,win,Stearns Sr.,Penquis Valley HS,34.0,3.777777,X,,,Stearns Sr.,Penquis Valley HS,63.0,45.0,2026-02-08T20:16:07Z
2026-01-22,Boys,11764,Stearns Sr.,Houlton HS,D,North,North-D,North-C,14,10,12-6-0 (0.667),18,18,22.888888,70.6172811111,win,Stearns Sr.,Houlton HS,36.0,1.0,X,,,Stearns Sr.,Houlton HS,80.0,43.0,2026-02-08T20:16:07Z
2026-01-31,Boys,11766,Woodland Sr.,Stearns Sr.,D,North,North-D,North-D,17,6,11-7-0 (0.611),18,18,20.555555,88.3333294444,win,Woodland Sr.,Stearns Sr.,34.0,22.888888,X,,,Stearns Sr.,Woodland Sr.,45.0,64.0,2026-02-08T20:16:07Z
2025-12-11,Boys,11774,Camden Hills Regional,Skowhegan Area,A,North,North-A,North-A,3,1,17-1-0 (0.944),18,18,37.555555,173.4567855555,win,Camden Hills Regional,Skowhegan Area,40.0,17.555555,X,,,Camden Hills Regional,Skowhegan Area,72.0,42.0,2026-02-08T20:16:07Z
2026-01-24,Boys,11776,Cony HS,Camden Hills Regional,B,North,North-B,North-A,15,1,16-2-0 (0.889),18,18,34.0,178.5185144444,win,Cony HS,Camden Hills Regional,40.0,37.555555,X,,,Camden Hills Regional,Cony HS,61.0,70.0,2026-02-08T20:16:07Z
2025-12-22,Boys,11779,Camden Hills Regional,Oxford Hills,A,North,North-A,North-A,6,1,17-1-0 (0.944),18,18,37.555555,173.4567855555,win,Camden Hills Regional,Oxford Hills,40.0,8.888888,X,,,Camden Hills Regional,Oxford Hills,87.0,55.0,2026-02-08T20:16:07Z
2026-01-08,Boys,11783,Camden Hills Regional,Oxford Hills,A,North,North-A,North-A,9,1,17-1-0 (0.944),18,18,37.555555,173.4567855555,win,Camden Hills Regional,Oxford Hills,40.0,8.888888,X,,,Oxford Hills,Camden Hills Regional,62.0,73.0,2026-02-08T20:16:07Z
2025-12-30,Boys,11784,Camden Hills Regional,Mount Blue,A,North,North-A,North-A,7,1,17-1-0 (0.944),18,18,37.555555,173.4567855555,win,Camden Hills Regional,Mount Blue,40.0,22.222222,X,,,Camden Hills Regional,Mount Blue,63.0,38.0,2026-02-08T20:16:07Z
2025-12-16,Boys,11786,Edward Little,Oxford Hills,A,North,North-A,North-A,4,2,14-4-0 (0.778),18,18,31.111111,131.9135766666,win,Edward Little,Oxford Hills,40.0,8.888888,X,,,Oxford Hills,Edward Little,27.0,45.0,2026-02-08T20:16:07Z
2026-01-02,Boys,11789,Camden Hills Regional,Oceanside,A,North,North-A,South-B,8,1,17-1-0 (0.944),18,18,37.555555,173.4567855555,win,Camden Hills Regional,Oceanside,38.0,18.777777,X,,,Camden Hills Regional,Oceanside,71.0,43.0,2026-02-08T20:16:07Z
2026-01-10,Boys,11790,Edward Little,Oxford Hills,A,North,North-A,North-A,11,2,14-4-0 (0.778),18,18,31.111111,131.9135766666,win,Edward Little,Oxford Hills,40.0,8.888888,X,,,Edward Little,Oxford Hills,73.0,46.0,2026-02-08T20:16:07Z
2026-01-02,Boys,11792,Mount Blue,Oxford Hills,A,North,North-A,North-A,7,6,10-8-0 (0.556),18,18,22.222222,65.6790094444,win,Mount Blue,Oxford Hills,40.0,8.888888,X,,,Oxford Hills,Mount Blue,42.0,54.0,2026-02-08T20:16:07Z
2026-01-23,Boys,11795,Camden Hills Regional,Brunswick,A,North,North-A,North-A,13,1,17-1-0 (0.944),18,18,37.555555,173.4567855555,win,Camden Hills Regional,Brunswick,40.0,30.666666,X,,,Camden Hills Regional,Brunswick,55.0,52.0,2026-02-08T20:16:07Z
2026-02-05,Boys,11796,Mount Blue,Oxford Hills,A,North,North-A,North-A,18,6,10-8-0 (0.556),18,18,22.222222,65.6790094444,win,Mount Blue,Oxford Hills,40.0,8.888888,X,,,Mount Blue,Oxford Hills,64.0,28.0,2026-02-08T20:16:07Z
2026-01-30,Boys,11798,Camden Hills Regional,Lewiston,A,North,North-A,North-A,16,1,17-1-0 (0.944),18,18,37.555555,173.4567855555,win,Camden Hills Regional,Lewiston,40.0,22.0,X,,,Camden Hills Regional,Lewiston,72.0,51.0,2026-02-08T20:16:07Z
2026-02-03,Boys,11800,Camden Hills Regional,Messalonskee,A,North,North-A,North-A,17,1,17-1-0 (0.944),18,18,37.555555,173.4567855555,win,Camden Hills Regional,Messalonskee,40.0,10.888888,X,,,Camden Hills Regional,Messalonskee,89.0,51.0,2026-02-08T20:16:07Z
2026-02-05,Boys,11802,Camden Hills Regional,Brewer,A,North,North-A,North-A,18,1,17-1-0 (0.944),18,18,37.555555,173.4567855555,win,Camden Hills Regional,Brewer,40.0,13.111111,X,,,Camden Hills Regional,Brewer,71.0,43.0,2026-02-08T20:16:07Z
2025-12-22,Girls,11804,Camden Hills Regional,Oxford Hills,A,North,North-A,North-A,6,3,15-3-0 (0.833),18,18,33.111111,126.975305,win,Camden Hills Regional,Oxford Hills,40.0,4.444444,X,,,Oxford Hills,Camden Hills Regional,17.0,72.0,2026-02-08T20:16:07Z
2026-01-08,Girls,11807,Camden Hills Regional,Oxford Hills,A,North,North-A,North-A,9,3,15-3-0 (0.833),18,18,33.111111,126.975305,win,Camden Hills Regional,Oxford Hills,40.0,4.444444,X,,,Camden Hills Regional,Oxford Hills,62.0,17.0,2026-02-08T20:16:07Z
2026-01-19,Boys,11809,Camden Hills Regional,Hampden Academy,A,North,North-A,North-A,12,1,17-1-0 (0.944),18,18,37.555555,173.4567855555,win,Camden Hills Regional,Hampden Academy,40.0,19.777777,X,,,Camden Hills Regional,Hampden Academy,57.0,47.0,2026-02-08T20:16:07Z
2025-12-16,Girls,11810,Edward Little,Oxford Hills,A,North,North-A,North-A,4,4,14-4-0 (0.778),18,18,30.888888,117.2222194444,win,Edward Little,Oxford Hills,40.0,4.444444,X,,,Edward Little,Oxford Hills,78.0,30.0,2026-02-08T20:16:07Z
2026-01-10,Girls,11812,Edward Little,Oxford Hills,A,North,North-A,North-A,11,4,14-4-0 (0.778),18,18,30.888888,117.2222194444,win,Edward Little,Oxford Hills,40.0,4.444444,X,,,Oxford Hills,Edward Little,31.0,72.0,2026-02-08T20:16:07Z
2026-01-03,Girls,11815,Oxford Hills,Mount Blue,A,North,North-A,North-A,8,11,1-16-0 (0.059),17,18,2.222222,0.5555555555,win,Oxford Hills,Mount Blue,40.0,1.0,X,,,Mount Blue,Oxford Hills,33.0,46.0,2026-02-08T20:16:07Z
2026-02-04,Girls,11817,Oxford Hills,Mount Blue,A,North,North-A,North-A,18,11,1-16-0 (0.059),17,18,2.222222,0.5555555555,win,Oxford Hills,Mount Blue,40.0,1.0,X,,,Oxford Hills,Mount Blue,48.0,40.0,2026-02-08T20:16:07Z
2025-12-09,Girls,11841,Camden Hills Regional,Hampden Academy,A,North,North-A,North-A,2,3,15-3-0 (0.833),18,18,33.111111,126.975305,win,Camden Hills Regional,Hampden Academy,40.0,30.555555,X,,,Camden Hills Regional,Hampden Academy,48.0,33.0,2026-02-08T20:16:07Z
2025-12-16,Girls,11847,Camden Hills Regional,Medomak Valley,A,North,North-A,South-B,5,3,15-3-0 (0.833),18,18,33.111111,126.975305,win,Camden Hills Regional,Medomak Valley,38.0,12.555555,X,,,Camden Hills Regional,Medomak Valley,45.0,27.0,2026-02-08T20:16:07Z
2025-12-30,Girls,11855,Camden Hills Regional,Mount Blue,A,North,North-A,North-A,7,3,15-3-0 (0.833),18,18,33.111111,126.975305,win,Camden Hills Regional,Mount Blue,40.0,1.0,X,,,Mount Blue,Camden Hills Regional,22.0,79.0,2026-02-08T20:16:07Z
2026-01-16,Girls,11863,Camden Hills Regional,Skowhegan Area,A,North,North-A,North-A,12,3,15-3-0 (0.833),18,18,33.111111,126.975305,win,Camden Hills Regional,Skowhegan Area,40.0,17.777777,X,,,Camden Hills Regional,Skowhegan Area,47.0,26.0,2026-02-08T20:16:07Z
2026-01-27,Girls,11891,Mount Ararat,Camden Hills Regional,A,North,North-A,North-A,15,1,17-1-0 (0.944),18,18,37.444444,162.0370333333,win,Mount Ararat,Camden Hills Regional,40.0,33.111111,X,,,Camden Hills Regional,Mount Ararat,47.0,59.0,2026-02-08T20:16:07Z
2026-02-05,Girls,11897,Camden Hills Regional,Brewer,A,North,North-A,North-A,18,3,15-3-0 (0.833),18,18,33.111111,126.975305,win,Camden Hills Regional,Brewer,40.0,11.111111,X,,,Camden Hills Regional,Brewer,67.0,31.0,2026-02-08T20:16:07Z
2025-12-05,Boys,11948,Windham,Thornton Academy,A,South,South-A,South-A,1,1,16-2-0 (0.889),18,18,35.444444,174.4444411111,win,Windham,Thornton Academy,40.0,26.555555,X,,,Thornton Academy,Windham,71.0,73.0,2026-02-08T20:16:07Z
2025-12-16,Boys,11957,Thornton Academy,Scarborough,A,South,South-A,South-A,4,4,12-6-0 (0.667),18,18,26.555555,94.2592566666,win,Thornton Academy,Scarborough,40.0,24.333333,X,,,Thornton Academy,Scarborough,67.0,63.0,2026-02-08T20:16:07Z
2025-12-30,Boys,11960,Thornton Academy,Falmouth,A,South,South-A,South-A,7,4,12-6-0 (0.667),18,18,26.555555,94.2592566666,win,Thornton Academy,Falmouth,40.0,15.444444,X,,,Thornton Academy,Falmouth,54.0,43.0,2026-02-08T20:16:07Z
2026-01-06,Boys,11962,South Portland,Thornton Academy,A,South,South-A,South-A,9,3,15-3-0 (0.833),18,18,33.222222,160.8641938888,win,South Portland,Thornton Academy,40.0,26.555555,X,,,Thornton Academy,South Portland,44.0,48.0,2026-02-08T20:16:07Z
2026-01-08,Boys,11964,Sanford,Thornton Academy,A,South,South-A,South-A,9,2,17-1-0 (0.944),18,18,37.666666,163.0864155555,win,Sanford,Thornton Academy,40.0,26.555555,X,,,Thornton Academy,Sanford,60.0,75.0,2026-02-08T20:16:07Z
2026-01-10,Boys,11966,Thornton Academy,Kennebunk,A,South,South-A,South-A,11,4,12-6-0 (0.667),18,18,26.555555,94.2592566666,win,Thornton Academy,Kennebunk,40.0,24.333333,X,,,Thornton Academy,Kennebunk,58.0,29.0,2026-02-08T20:16:07Z
2026-01-15,Boys,11968,Thornton Academy,Westbrook,A,South,South-A,South-A,13,4,12-6-0 (0.667),18,18,26.555555,94.2592566666,win,Thornton Academy,Westbrook,40.0,28.666666,X,,,Thornton Academy,Westbrook,60.0,40.0,2026-02-08T20:16:07Z
2026-01-17,Boys,11971,Thornton Academy,Bonny Eagle,A,South,South-A,South-A,14,4,12-6-0 (0.667),18,18,26.555555,94.2592566666,win,Thornton Academy,Bonny Eagle,40.0,22.111111,X,,,Thornton Academy,Bonny Eagle,64.0,32.0,2026-02-08T20:16:07Z
2026-01-27,Boys,11974,Thornton Academy,Noble,A,South,South-A,South-A,16,4,12-6-0 (0.667),18,18,26.555555,94.2592566666,win,Thornton Academy,Noble,40.0,10.888888,X,,,Thornton Academy,Noble,83.0,32.0,2026-02-08T20:16:07Z
2026-01-30,Boys,11976,Thornton Academy,Gorham,A,South,South-A,South-A,17,4,12-6-0 (0.667),18,18,26.555555,94.2592566666,win,Thornton Academy,Gorham,40.0,13.222222,X,,,Thornton Academy,Gorham,55.0,45.0,2026-02-08T20:16:07Z
2025-12-09,Girls,11978,Gorham,Thornton Academy,A,South,South-A,South-A,2,8,10-8-0 (0.556),18,18,22.222222,62.2839483333,win,Gorham,Thornton Academy,40.0,22.222222,X,,,Thornton Academy,Gorham,38.0,44.0,2026-02-08T20:16:07Z
2025-12-12,Girls,11980,Biddeford,Thornton Academy,A,South,South-A,South-A,3,4,15-3-0 (0.833),18,18,33.222222,134.9999961111,win,Biddeford,Thornton Academy,40.0,22.222222,X,,,Thornton Academy,Biddeford,47.0,50.0,2026-02-08T20:16:07Z
2025-12-19,Girls,11982,Thornton Academy,Massabesic,A,South,South-A,South-A,5,7,10-8-0 (0.556),18,18,22.222222,67.22222,win,Thornton Academy,Massabesic,40.0,11.111111,X,,,Thornton Academy,Massabesic,49.0,34.0,2026-02-08T20:16:07Z
2025-12-22,Girls,11984,Marshwood,Thornton Academy,B,South,South-B,South-A,5,5,13-5-0 (0.722),18,18,28.888888,88.2098738888,win,Marshwood,Thornton Academy,40.0,22.222222,X,,,Thornton Academy,Marshwood,42.0,46.0,2026-02-08T20:16:07Z
2026-01-02,Girls,11986,Thornton Academy,Deering,A,South,South-A,South-A,8,7,10-8-0 (0.556),18,18,22.222222,67.22222,win,Thornton Academy,Deering,40.0,6.666666,X,,,Thornton Academy,Deering,57.0,25.0,2026-02-08T20:16:07Z
2026-01-10,Girls,11988,Thornton Academy,Kennebunk,A,South,South-A,South-A,11,7,10-8-0 (0.556),18,18,22.222222,67.22222,win,Thornton Academy,Kennebunk,40.0,15.555555,X,,,Thornton Academy,Kennebunk,57.0,33.0,2026-02-08T20:16:07Z
2026-01-13,Girls,11990,Thornton Academy,Portland,A,South,South-A,South-A,12,7,10-8-0 (0.556),18,18,22.222222,67.22222,win,Thornton Academy,Portland,40.0,8.888888,X,,,Thornton Academy,Portland,56.0,19.0,2026-02-08T20:16:07Z
2026-01-23,Girls,11992,Cheverus,Thornton Academy,A,South,South-A,South-A,14,1,17-1-0 (0.944),18,18,37.666666,184.1975266666,win,Cheverus,Thornton Academy,40.0,22.222222,X,,,Thornton Academy,Cheverus,38.0,69.0,2026-02-08T20:16:07Z
2026-02-05,Girls,11994,Windham,Thornton Academy,A,South,South-A,South-A,18,5,12-6-0 (0.667),18,18,26.555555,105.4938244444,win,Windham,Thornton Academy,40.0,22.222222,X,,,Thornton Academy,Windham,49.0,54.0,2026-02-08T20:16:07Z
2026-01-30,Boys,12036,North Yarmouth Academy,Richmond HS,D,South,South-D,South-D,17,9,4-14-0 (0.222),18,18,7.444444,33.24074,win,North Yarmouth Academy,Richmond HS,34.0,3.666666,X,,,North Yarmouth Academy,Richmond HS,43.0,40.0,2026-02-08T20:16:07Z
2026-01-02,Boys,12041,North Yarmouth Academy,Carrabec,D,South,South-D,South-D,8,9,4-14-0 (0.222),18,18,7.444444,33.24074,win,North Yarmouth Academy,Carrabec,34.0,20.222222,X,,,North Yarmouth Academy,Carrabec,54.0,42.0,2026-02-08T20:16:07Z
2025-12-05,Boys,12103,Winslow,Maine Central Institute,C,South,South-C,North-C,1,10,8-10-0 (0.444),18,18,16.555555,46.7283933333,win,Winslow,Maine Central Institute,36.0,10.222222,X,,,Maine Central Institute,Winslow,36.0,38.0,2026-02-08T20:16:07Z
2025-12-13,Boys,12106,Foxcroft Academy,Maine Central Institute,C,North,North-C,North-C,4,4,14-4-0 (0.778),18,18,28.111111,111.3580222222,win,Foxcroft Academy,Maine Central Institute,36.0,10.222222,X,,,Maine Central Institute,Foxcroft Academy,37.0,58.0,2026-02-08T20:16:07Z
2025-12-16,Boys,12108,Erskine Academy,Maine Central Institute,B,North,North-B,North-C,4,6,14-4-0 (0.778),18,18,29.0,86.2962933333,win,Erskine Academy,Maine Central Institute,36.0,10.222222,X,,,Maine Central Institute,Erskine Academy,34.0,50.0,2026-02-08T20:16:07Z
2025-12-20,Boys,12110,Mount View,Maine Central Institute,C,South,South-C,North-C,6,5,11-7-0 (0.611),18,18,22.555555,73.2716033333,win,Mount View,Maine Central Institute,36.0,10.222222,X,,,Maine Central Institute,Mount View,30.0,48.0,2026-02-08T20:16:07Z
2026-01-06,Boys,12115,Bucksport,Maine Central Institute,C,North,North-C,North-C,9,10,5-13-0 (0.278),18,18,10.0,30.3703688888,win,Bucksport,Maine Central Institute,36.0,10.222222,X,,,Maine Central Institute,Bucksport,36.0,50.0,2026-02-08T20:16:07Z
2026-01-08,Boys,12117,Maine Central Institute,Central,C,North,North-C,North-C,10,11,5-13-0 (0.278),18,18,10.222222,30.3086411111,win,Maine Central Institute,Central,36.0,9.666666,X,,,Maine Central Institute,Central,50.0,44.0,2026-02-08T20:16:07Z
2026-01-19,Boys,12119,Medomak Valley,Maine Central Institute,B,South,South-B,North-C,12,2,15-3-0 (0.833),18,18,31.555555,149.5678977777,win,Medomak Valley,Maine Central Institute,36.0,10.222222,X,,,Maine Central Institute,Medomak Valley,26.0,63.0,2026-02-08T20:16:07Z
2026-01-27,Boys,12122,Waterville,Maine Central Institute,B,North,North-B,North-C,15,12,3-15-0 (0.167),18,18,6.0,16.7901233333,win,Waterville,Maine Central Institute,36.0,10.222222,X,,,Maine Central Institute,Waterville,35.0,39.0,2026-02-08T20:16:07Z
2026-02-03,Boys,12124,Maine Central Institute,Morse,C,North,North-C,South-B,17,11,5-13-0 (0.278),18,18,10.222222,30.3086411111,win,Maine Central Institute,Morse,38.0,12.333333,X,,,Maine Central Institute,Morse,45.0,33.0,2026-02-08T20:16:07Z
2025-12-08,Girls,12164,Central,Maine Central Institute,C,North,North-C,North-C,2,10,6-12-0 (0.333),18,18,11.666666,32.469135,win,Central,Maine Central Institute,36.0,6.222222,X,,,Maine Central Institute,Central,24.0,26.0,2026-02-08T20:16:07Z
2025-12-12,Girls,12166,Bucksport,Maine Central Institute,C,North,North-C,North-C,3,13,5-13-0 (0.278),18,18,10.222222,16.91358,win,Bucksport,Maine Central Institute,36.0,6.222222,X,,,Maine Central Institute,Bucksport,29.0,32.0,2026-02-08T20:16:07Z
2025-12-13,Girls,12168,Foxcroft Academy,Maine Central Institute,C,North,North-C,North-C,3,3,15-3-0 (0.833),18,18,30.222222,107.9012311111,win,Foxcroft Academy,Maine Central Institute,36.0,6.222222,X,,,Maine Central Institute,Foxcroft Academy,16.0,51.0,2026-02-08T20:16:07Z
