Date,Gender,GameID,Team1,Team2,SchoolClass,SchoolRegion,SchoolDivision,OppDiv,GameNum,Rank,RecordText,GamesPlayed,GamesScheduled,PI,TI,Result,Winner,Loser,WinPoints,OppPreliminaryIndex,WinFlag,LossFlag,TieFlag,HomeTeam,AwayTeam,HomeScore,AwayScore,ScrapedAt
1/6/2026,Girls,11304,Brunswick,Oxford Hills,A,North,North-A,North-A,9,6,6-10-0 (0.375),16,18,13.111111,41.11111,win,Brunswick,Oxford Hills,40,2.222222,X,,,Oxford Hills,Brunswick,28,51,2026-02-02T11:38:32Z
12/6/2025,Girls,11306,Hampden Academy,Oxford Hills,A,North,North-A,North-A,1,3,12-4-0 (0.750),16,18,26.111111,102.3456767,win,Hampden Academy,Oxford Hills,40,2.222222,X,,,Hampden Academy,Oxford Hills,71,16,2026-02-02T11:38:32Z
1/15/2026,Girls,11309,Messalonskee,Oxford Hills,A,North,North-A,North-A,12,10,3-13-0 (0.188),16,18,6.666666,2.345678889,win,Messalonskee,Oxford Hills,40,2.222222,X,,,Oxford Hills,Messalonskee,38,43,2026-02-02T11:38:32Z
12/6/2025,Boys,11367,Piscataquis Community,Schenck,D,North,North-D,North-D,2,12,7-9-0 (0.438),16,18,13.222222,36.97530611,win,Piscataquis Community,Schenck,34,16.777777,X,,,Piscataquis Community,Schenck,57,48,2026-02-02T11:38:32Z
12/13/2025,Boys,11369,Schenck,Penobscot Valley,D,North,North-D,North-D,2,8,9-7-0 (0.563),16,18,16.777777,64.56789889,win,Schenck,Penobscot Valley,34,19.333333,X,,,Schenck,Penobscot Valley,45,41,2026-02-02T11:38:32Z
12/16/2025,Boys,11371,Schenck,Penquis Valley HS,D,North,North-D,North-D,3,8,9-7-0 (0.563),16,18,16.777777,64.56789889,win,Schenck,Penquis Valley HS,34,3.777777,X,,,Penquis Valley HS,Schenck,30,66,2026-02-02T11:38:32Z
12/17/2025,Boys,11373,Schenck,Katahdin HS,D,North,North-D,North-S,4,8,9-7-0 (0.563),16,18,16.777777,64.56789889,win,Schenck,Katahdin HS,32,16.222222,X,,,Katahdin HS,Schenck,34,77,2026-02-02T11:38:32Z
12/20/2025,Boys,11375,Schenck,Woodland Sr.,D,North,North-D,North-D,5,8,9-7-0 (0.563),16,18,16.777777,64.56789889,win,Schenck,Woodland Sr.,34,20.555555,X,,,Schenck,Woodland Sr.,58,56,2026-02-02T11:38:32Z
12/27/2025,Boys,11377,Schenck,Katahdin HS,D,North,North-D,North-S,6,8,9-7-0 (0.563),16,18,16.777777,64.56789889,win,Schenck,Katahdin HS,32,16.222222,X,,,Schenck,Katahdin HS,64,52,2026-02-02T11:38:32Z
12/30/2025,Boys,11379,Machias Memorial,Schenck,D,North,North-D,North-D,8,1,16-1-0 (0.941),17,18,29.888888,150.0617222,win,Machias Memorial,Schenck,34,16.777777,X,,,Machias Memorial,Schenck,63,32,2026-02-02T11:38:32Z
1/2/2026,Boys,11381,Schenck,Penobscot Valley,D,North,North-D,North-D,8,8,9-7-0 (0.563),16,18,16.777777,64.56789889,win,Schenck,Penobscot Valley,34,19.333333,X,,,Penobscot Valley,Schenck,43,61,2026-02-02T11:38:32Z
1/6/2026,Boys,11383,Schenck,Lee Academy,D,North,North-D,North-D,9,8,9-7-0 (0.563),16,18,16.777777,64.56789889,win,Schenck,Lee Academy,34,3.777777,X,,,Schenck,Lee Academy,62,41,2026-02-02T11:38:32Z
1/13/2026,Boys,11385,Bangor Christian,Schenck,D,North,North-D,North-D,12,3,15-2-0 (0.882),17,18,27.777777,114.9382678,win,Bangor Christian,Schenck,34,16.777777,X,,,Schenck,Bangor Christian,45,76,2026-02-02T11:38:32Z
1/27/2026,Boys,11387,Schenck,Piscataquis Community,D,North,North-D,North-D,15,8,9-7-0 (0.563),16,18,16.777777,64.56789889,win,Schenck,Piscataquis Community,34,13.222222,X,,,Schenck,Piscataquis Community,68,29,2026-02-02T11:38:32Z
1/24/2026,Boys,11389,Woodland Sr.,Schenck,D,North,North-D,North-D,14,6,11-6-0 (0.647),17,18,20.555555,83.08641611,win,Woodland Sr.,Schenck,34,16.777777,X,,,Woodland Sr.,Schenck,64,49,2026-02-02T11:38:32Z
1/20/2026,Boys,11391,Stearns Sr.,Schenck,D,North,North-D,North-D,13,10,10-6-0 (0.625),16,18,19,54.44444167,win,Stearns Sr.,Schenck,34,16.777777,X,,,Schenck,Stearns Sr.,50,61,2026-02-02T11:38:32Z
1/22/2026,Boys,11393,Schenck,Penquis Valley HS,D,North,North-D,North-D,13,8,9-7-0 (0.563),16,18,16.777777,64.56789889,win,Schenck,Penquis Valley HS,34,3.777777,X,,,Schenck,Penquis Valley HS,44,36,2026-02-02T11:38:32Z
1/31/2026,Boys,11395,Machias Memorial,Schenck,D,North,North-D,North-D,17,1,16-1-0 (0.941),17,18,29.888888,150.0617222,win,Machias Memorial,Schenck,34,16.777777,X,,,Schenck,Machias Memorial,42,58,2026-02-02T11:38:32Z
2/3/2026,Boys,11397,Schenck,Lee Academy,D,North,North-D,North-D,17,8,9-7-0 (0.563),16,18,16.777777,64.56789889,normal,,,,,,,,Schenck,Lee Academy,,,2026-02-02T11:38:32Z
2/5/2026,Boys,11399,Schenck,Stearns Sr.,D,North,North-D,North-D,18,8,9-7-0 (0.563),16,18,16.777777,64.56789889,normal,,,,,,,,Schenck,Stearns Sr.,,,2026-02-02T11:38:32Z
12/12/2025,Girls,11409,Woodland Sr.,Schenck,D,North,North-D,North-D,3,7,7-9-0 (0.438),16,18,13,40.55555333,win,Woodland Sr.,Schenck,34,9.555555,X,,,Schenck,Woodland Sr.,43,60,2026-02-02T11:38:32Z
12/17/2025,Girls,11411,Katahdin HS,Schenck,S,North,North-S,North-D,4,2,15-2-0 (0.882),17,18,27.666666,89.99999556,win,Katahdin HS,Schenck,34,9.555555,X,,,Katahdin HS,Schenck,37,35,2026-02-02T11:38:32Z
1/12/2026,Girls,11413,Schenck,Penquis Valley HS,D,North,North-D,North-D,9,9,5-11-0 (0.313),16,18,9.555555,28.64197444,win,Schenck,Penquis Valley HS,34,9.222222,X,,,Schenck,Penquis Valley HS,40,36,2026-02-02T11:38:32Z
12/27/2025,Girls,11415,Katahdin HS,Schenck,S,North,North-S,North-D,6,2,15-2-0 (0.882),17,18,27.666666,89.99999556,win,Katahdin HS,Schenck,34,9.555555,X,,,Schenck,Katahdin HS,37,43,2026-02-02T11:38:32Z
12/30/2025,Girls,11417,Machias Memorial,Schenck,D,North,North-D,North-D,7,2,15-2-0 (0.882),17,18,28.111111,108.8271572,win,Machias Memorial,Schenck,34,9.555555,X,,,Machias Memorial,Schenck,67,33,2026-02-02T11:38:32Z
1/2/2026,Girls,11419,Penobscot Valley,Schenck,D,North,North-D,North-D,6,5,12-4-0 (0.750),16,18,23.111111,82.83950389,win,Penobscot Valley,Schenck,34,9.555555,X,,,Penobscot Valley,Schenck,57,20,2026-02-02T11:38:32Z
1/5/2026,Girls,11421,Schenck,Lee Academy,D,North,North-D,North-D,7,9,5-11-0 (0.313),16,18,9.555555,28.64197444,win,Schenck,Lee Academy,34,6,X,,,Lee Academy,Schenck,29,70,2026-02-02T11:38:32Z
1/15/2026,Girls,11423,Schenck,Stearns Sr.,D,North,North-D,North-D,11,9,5-11-0 (0.313),16,18,9.555555,28.64197444,win,Schenck,Stearns Sr.,34,13.555555,X,,,Schenck,Stearns Sr.,36,34,2026-02-02T11:38:32Z
1/13/2026,Girls,11426,Bangor Christian,Schenck,D,North,North-D,North-D,13,1,17-0-0 (1.000),17,18,31.666666,165.8024656,win,Bangor Christian,Schenck,34,9.555555,X,,,Schenck,Bangor Christian,20,61,2026-02-02T11:38:32Z
1/19/2026,Girls,11433,Penquis Valley HS,Schenck,D,North,North-D,North-D,10,11,5-12-0 (0.294),17,18,9.222222,24.19753,win,Penquis Valley HS,Schenck,34,9.555555,X,,,Penquis Valley HS,Schenck,37,35,2026-02-02T11:38:32Z
1/24/2026,Girls,11437,Schenck,Woodland Sr.,D,North,North-D,North-D,13,9,5-11-0 (0.313),16,18,9.555555,28.64197444,win,Schenck,Woodland Sr.,34,13,X,,,Woodland Sr.,Schenck,45,51,2026-02-02T11:38:32Z
1/31/2026,Girls,11441,Machias Memorial,Schenck,D,North,North-D,North-D,17,2,15-2-0 (0.882),17,18,28.111111,108.8271572,win,Machias Memorial,Schenck,34,9.555555,X,,,Schenck,Machias Memorial,41,52,2026-02-02T11:38:32Z
2/2/2026,Girls,11443,Schenck,Lee Academy,D,North,North-D,North-D,17,9,5-11-0 (0.313),16,18,9.555555,28.64197444,normal,,,,,,,,Schenck,Lee Academy,,,2026-02-02T11:38:32Z
2/4/2026,Girls,11445,Stearns Sr.,Schenck,D,North,North-D,North-D,18,8,7-9-0 (0.438),16,18,13.555555,29.69135667,normal,,,,,,,,Stearns Sr.,Schenck,,,2026-02-02T11:38:32Z
12/6/2025,Boys,11449,Bangor,Brunswick,A,North,North-A,North-A,1,5,8-8-0 (0.500),16,18,17.666666,60.86419556,win,Bangor,Brunswick,40,26.222222,X,,,Bangor,Brunswick,54,46,2026-02-02T11:38:32Z
12/11/2025,Boys,11451,Mount Desert Island,,B,North,North-B,,0,4,15-2-0 (0.882),17,18,31.777777,120.1234533,normal,,,,,,,,Mount Desert Island,,,,2026-02-02T11:38:32Z
12/11/2025,Boys,11453,Mount Desert Island,,B,North,North-B,,0,4,15-2-0 (0.882),17,18,31.777777,120.1234533,normal,,,,,,,,Mount Desert Island,,,,2026-02-02T11:38:32Z
12/11/2025,Boys,11455,Mount Desert Island,Bangor,B,North,North-B,North-A,3,4,15-2-0 (0.882),17,18,31.777777,120.1234533,win,Mount Desert Island,Bangor,40,17.666666,X,,,Mount Desert Island,Bangor,63,51,2026-02-02T11:38:32Z
12/9/2025,Boys,11459,Bangor,Messalonskee,A,North,North-A,North-A,2,5,8-8-0 (0.500),16,18,17.666666,60.86419556,win,Bangor,Messalonskee,40,8.666666,X,,,Bangor,Messalonskee,75,57,2026-02-02T11:38:32Z
12/13/2025,Boys,11543,Camden Hills Regional,Bangor,A,North,North-A,North-A,4,1,15-1-0 (0.938),16,18,33.111111,144.3209833,win,Camden Hills Regional,Bangor,40,17.666666,X,,,Bangor,Camden Hills Regional,34,62,2026-02-02T11:38:32Z
12/16/2025,Boys,11546,Bangor,Skowhegan Area,A,North,North-A,North-A,5,5,8-8-0 (0.500),16,18,17.666666,60.86419556,win,Bangor,Skowhegan Area,40,17.555555,X,,,Skowhegan Area,Bangor,36,44,2026-02-02T11:38:32Z
1/2/2026,Boys,11552,Lewiston,Bangor,A,North,North-A,North-A,7,4,9-7-0 (0.563),16,18,19.777777,65.49382444,win,Lewiston,Bangor,40,17.666666,X,,,Lewiston,Bangor,64,59,2026-02-02T11:38:32Z
1/9/2026,Boys,11554,Bangor,Old Town,A,North,North-A,North-B,10,5,8-8-0 (0.500),16,18,17.666666,60.86419556,win,Bangor,Old Town,38,4.222222,X,,,Old Town,Bangor,42,67,2026-02-02T11:38:32Z
1/13/2026,Boys,11556,Hampden Academy,Bangor,A,North,North-A,North-A,10,7,8-8-0 (0.500),16,18,17.555555,48.64197333,win,Hampden Academy,Bangor,40,17.666666,X,,,Hampden Academy,Bangor,49,46,2026-02-02T11:38:32Z
1/16/2026,Boys,11558,Bangor,Mount Ararat,A,North,North-A,North-A,12,5,8-8-0 (0.500),16,18,17.666666,60.86419556,win,Bangor,Mount Ararat,40,4.222222,X,,,Bangor,Mount Ararat,57,50,2026-02-02T11:38:32Z
1/23/2026,Boys,11560,Bangor,Lewiston,A,North,North-A,North-A,14,5,8-8-0 (0.500),16,18,17.666666,60.86419556,win,Bangor,Lewiston,40,19.777777,X,,,Bangor,Lewiston,69,44,2026-02-02T11:38:32Z
1/27/2026,Boys,11562,Bangor,Mount Blue,A,North,North-A,North-A,15,5,8-8-0 (0.500),16,18,17.666666,60.86419556,win,Bangor,Mount Blue,40,20,X,,,Mount Blue,Bangor,51,60,2026-02-02T11:38:32Z
1/30/2026,Boys,11565,Edward Little,Bangor,A,North,North-A,North-A,16,2,12-4-0 (0.750),16,18,26.666666,104.9999972,win,Edward Little,Bangor,40,17.666666,X,,,Edward Little,Bangor,58,38,2026-02-02T11:38:32Z
2/3/2026,Boys,11567,Bangor,Skowhegan Area,A,North,North-A,North-A,17,5,8-8-0 (0.500),16,18,17.666666,60.86419556,normal,,,,,,,,Bangor,Skowhegan Area,,,2026-02-02T11:38:32Z
2/5/2026,Boys,11569,Bangor,Hampden Academy,A,North,North-A,North-A,18,5,8-8-0 (0.500),16,18,17.666666,60.86419556,normal,,,,,,,,Bangor,Hampden Academy,,,2026-02-02T11:38:32Z
1/6/2026,Boys,11571,Ellsworth,Bangor,B,North,North-B,North-A,10,5,13-4-0 (0.765),17,18,27.777777,98.51851556,win,Ellsworth,Bangor,40,17.666666,X,,,Bangor,Ellsworth,62,66,2026-02-02T11:38:32Z
12/9/2025,Girls,11575,Bangor,Messalonskee,A,North,North-A,North-A,2,5,12-4-0 (0.750),16,18,26.444444,90.12345444,win,Bangor,Messalonskee,40,6.666666,X,,,Messalonskee,Bangor,39,68,2026-02-02T11:38:32Z
12/11/2025,Girls,11577,Bangor,Mount Desert Island,A,North,North-A,North-B,3,5,12-4-0 (0.750),16,18,26.444444,90.12345444,win,Bangor,Mount Desert Island,38,23.111111,X,,,Bangor,Mount Desert Island,50,33,2026-02-02T11:38:32Z
12/13/2025,Girls,11581,Camden Hills Regional,Bangor,A,North,North-A,North-A,4,2,13-3-0 (0.813),16,18,28.666666,104.8148128,win,Camden Hills Regional,Bangor,40,26.444444,X,,,Camden Hills Regional,Bangor,53,33,2026-02-02T11:38:32Z
12/23/2025,Girls,11583,Bangor,Skowhegan Area,A,North,North-A,North-A,6,5,12-4-0 (0.750),16,18,26.444444,90.12345444,win,Bangor,Skowhegan Area,40,15.555555,X,,,Bangor,Skowhegan Area,51,44,2026-02-02T11:38:32Z
12/22/2025,Girls,11585,Bangor,Brewer,A,North,North-A,North-A,5,5,12-4-0 (0.750),16,18,26.444444,90.12345444,win,Bangor,Brewer,40,11.111111,X,,,Bangor,Brewer,53,33,2026-02-02T11:38:32Z
1/2/2026,Girls,11587,Bangor,Lewiston,A,North,North-A,North-A,8,5,12-4-0 (0.750),16,18,26.444444,90.12345444,win,Bangor,Lewiston,40,17.666666,X,,,Bangor,Lewiston,56,33,2026-02-02T11:38:32Z
1/6/2026,Girls,11589,Bangor,Ellsworth,A,North,North-A,North-B,9,5,12-4-0 (0.750),16,18,26.444444,90.12345444,win,Bangor,Ellsworth,38,23.222222,X,,,Ellsworth,Bangor,35,42,2026-02-02T11:38:32Z
1/9/2026,Girls,11591,Old Town,Bangor,B,North,North-B,North-A,10,2,13-4-0 (0.765),17,18,27.333333,135.0617267,win,Old Town,Bangor,40,26.444444,X,,,Bangor,Old Town,22,37,2026-02-02T11:38:32Z
1/13/2026,Girls,11593,Hampden Academy,Bangor,A,North,North-A,North-A,11,3,12-4-0 (0.750),16,18,26.111111,102.3456767,win,Hampden Academy,Bangor,40,26.444444,X,,,Bangor,Hampden Academy,27,37,2026-02-02T11:38:32Z
1/16/2026,Girls,11595,Mount Ararat,Bangor,A,North,North-A,North-A,12,1,15-1-0 (0.938),16,18,33,121.7901211,win,Mount Ararat,Bangor,40,26.444444,X,,,Mount Ararat,Bangor,47,26,2026-02-02T11:38:32Z
1/27/2026,Girls,11599,Bangor,Mount Blue,A,North,North-A,North-A,15,5,12-4-0 (0.750),16,18,26.444444,90.12345444,win,Bangor,Mount Blue,40,1,X,,,Bangor,Mount Blue,83,19,2026-02-02T11:38:32Z
1/31/2026,Girls,11601,Bangor,Edward Little,A,North,North-A,North-A,16,5,12-4-0 (0.750),16,18,26.444444,90.12345444,win,Bangor,Edward Little,40,28.666666,X,,,Bangor,Edward Little,44,43,2026-02-02T11:38:32Z
2/3/2026,Girls,11603,Bangor,Skowhegan Area,A,North,North-A,North-A,17,5,12-4-0 (0.750),16,18,26.444444,90.12345444,normal,,,,,,,,Bangor,Skowhegan Area,,,2026-02-02T11:38:32Z
2/5/2026,Girls,11605,Hampden Academy,Bangor,A,North,North-A,North-A,18,3,12-4-0 (0.750),16,18,26.111111,102.3456767,normal,,,,,,,,Hampden Academy,Bangor,,,2026-02-02T11:38:32Z
1/23/2026,Girls,11613,Bangor,Lewiston,A,North,North-A,North-A,14,5,12-4-0 (0.750),16,18,26.444444,90.12345444,win,Bangor,Lewiston,40,17.666666,X,,,Lewiston,Bangor,38,57,2026-02-02T11:38:32Z
12/5/2025,Boys,11617,Lewiston,Mount Ararat,A,North,North-A,North-A,1,4,9-7-0 (0.563),16,18,19.777777,65.49382444,win,Lewiston,Mount Ararat,40,4.222222,X,,,Mount Ararat,Lewiston,56,64,2026-02-02T11:38:32Z
12/9/2025,Boys,11619,Cony HS,Mount Ararat,B,North,North-B,North-A,2,2,15-2-0 (0.882),17,18,31.888888,148.2716011,win,Cony HS,Mount Ararat,40,4.222222,X,,,Cony HS,Mount Ararat,79,59,2026-02-02T11:38:32Z
12/16/2025,Boys,11621,Mount Blue,Mount Ararat,A,North,North-A,North-A,4,6,9-7-0 (0.563),16,18,20,57.03703444,win,Mount Blue,Mount Ararat,40,4.222222,X,,,Mount Ararat,Mount Blue,27,48,2026-02-02T11:38:32Z
12/18/2025,Boys,11624,Edward Little,Mount Ararat,A,North,North-A,North-A,5,2,12-4-0 (0.750),16,18,26.666666,104.9999972,win,Edward Little,Mount Ararat,40,4.222222,X,,,Edward Little,Mount Ararat,62,46,2026-02-02T11:38:32Z
1/2/2026,Boys,11626,Skowhegan Area,Mount Ararat,A,North,North-A,North-A,9,8,8-8-0 (0.500),16,18,17.555555,43.58024444,win,Skowhegan Area,Mount Ararat,40,4.222222,X,,,Mount Ararat,Skowhegan Area,48,63,2026-02-02T11:38:32Z
1/6/2026,Boys,11628,Mount Ararat,Gray-New Gloucester,A,North,North-A,South-B,8,12,2-14-0 (0.125),16,18,4.222222,6.419752778,win,Mount Ararat,Gray-New Gloucester,38,10.555555,X,,,Mount Ararat,Gray-New Gloucester,62,51,2026-02-02T11:38:32Z
1/8/2026,Boys,11630,Mount Blue,Mount Ararat,A,North,North-A,North-A,9,6,9-7-0 (0.563),16,18,20,57.03703444,win,Mount Blue,Mount Ararat,40,4.222222,X,,,Mount Blue,Mount Ararat,64,42,2026-02-02T11:38:32Z
1/10/2026,Boys,11634,York,Mount Ararat,B,South,South-B,North-A,11,1,15-1-0 (0.938),16,18,31.888888,119.7530828,win,York,Mount Ararat,40,4.222222,X,,,York,Mount Ararat,73,42,2026-02-02T11:38:32Z
1/13/2026,Boys,11636,Brunswick,Mount Ararat,A,North,North-A,North-A,12,3,12-4-0 (0.750),16,18,26.222222,93.64197222,win,Brunswick,Mount Ararat,40,4.222222,X,,,Mount Ararat,Brunswick,43,61,2026-02-02T11:38:32Z
1/23/2026,Boys,11640,Messalonskee,Mount Ararat,A,North,North-A,North-A,14,11,4-12-0 (0.250),16,18,8.666666,20.37036944,win,Messalonskee,Mount Ararat,40,4.222222,X,,,Mount Ararat,Messalonskee,46,62,2026-02-02T11:38:32Z
1/27/2026,Boys,11642,Camden Hills Regional,Mount Ararat,A,North,North-A,North-A,15,1,15-1-0 (0.938),16,18,33.111111,144.3209833,win,Camden Hills Regional,Mount Ararat,40,4.222222,X,,,Mount Ararat,Camden Hills Regional,53,59,2026-02-02T11:38:32Z
1/29/2026,Boys,11644,Hampden Academy,Mount Ararat,A,North,North-A,North-A,16,7,8-8-0 (0.500),16,18,17.555555,48.64197333,win,Hampden Academy,Mount Ararat,40,4.222222,X,,,Hampden Academy,Mount Ararat,64,48,2026-02-02T11:38:32Z
2/3/2026,Boys,11646,Edward Little,Mount Ararat,A,North,North-A,North-A,17,2,12-4-0 (0.750),16,18,26.666666,104.9999972,normal,,,,,,,,Edward Little,Mount Ararat,,,2026-02-02T11:38:32Z
12/5/2025,Girls,11655,Edward Little,Camden Hills Regional,A,North,North-A,North-A,1,4,13-3-0 (0.813),16,18,28.666666,92.96296111,win,Edward Little,Camden Hills Regional,40,28.666666,X,,,Camden Hills Regional,Edward Little,31,48,2026-02-02T11:38:32Z
12/9/2025,Boys,11668,Mattanawcook Academy,Calais,C,North,North-C,North-C,2,3,14-3-0 (0.824),17,18,27.777777,104.4444411,win,Mattanawcook Academy,Calais,36,11.777777,X,,,Calais,Mattanawcook Academy,50,79,2026-02-02T11:38:32Z
12/16/2025,Boys,11674,Machias Memorial,Calais,D,North,North-D,North-C,5,1,16-1-0 (0.941),17,18,29.888888,150.0617222,win,Machias Memorial,Calais,36,11.777777,X,,,Calais,Machias Memorial,32,51,2026-02-02T11:38:32Z
12/18/2025,Boys,11679,Washington Academy,Calais,C,North,North-C,North-C,5,5,11-7-0 (0.611),18,18,22,68.580245,win,Washington Academy,Calais,36,11.777777,X,,,Calais,Washington Academy,52,61,2026-02-02T11:38:32Z
12/30/2025,Boys,11683,Calais,Houlton HS,C,North,North-C,North-C,8,8,6-10-0 (0.375),16,18,11.777777,30.67901111,win,Calais,Houlton HS,36,1,X,,,Calais,Houlton HS,57,41,2026-02-02T11:38:32Z
1/3/2026,Boys,11688,Calais,George Stevens Academy,C,North,North-C,North-C,9,8,6-10-0 (0.375),16,18,11.777777,30.67901111,win,Calais,George Stevens Academy,36,9.444444,X,,,Calais,George Stevens Academy,51,47,2026-02-02T11:38:32Z
1/8/2026,Boys,11692,Calais,Sumner Memorial,C,North,North-C,North-C,11,8,6-10-0 (0.375),16,18,11.777777,30.67901111,win,Calais,Sumner Memorial,36,19.444444,X,,,Calais,Sumner Memorial,56,40,2026-02-02T11:38:32Z
2/5/2026,Boys,11704,Calais,Woodland Sr.,C,North,North-C,North-D,18,8,6-10-0 (0.375),16,18,11.777777,30.67901111,normal,,,,,,,,Calais,Woodland Sr.,,,2026-02-02T11:38:32Z
12/13/2025,Girls,11734,Stearns Sr.,Fort Kent Community,D,North,North-D,North-C,2,8,7-9-0 (0.438),16,18,13.555555,29.69135667,win,Stearns Sr.,Fort Kent Community,36,5.666666,X,,,Fort Kent Community,Stearns Sr.,38,66,2026-02-02T11:38:32Z
1/2/2026,Girls,11740,Stearns Sr.,Penquis Valley HS,D,North,North-D,North-D,6,8,7-9-0 (0.438),16,18,13.555555,29.69135667,win,Stearns Sr.,Penquis Valley HS,34,9.222222,X,,,Stearns Sr.,Penquis Valley HS,33,32,2026-02-02T11:38:32Z
1/31/2026,Girls,11742,Stearns Sr.,Woodland Sr.,D,North,North-D,North-D,16,8,7-9-0 (0.438),16,18,13.555555,29.69135667,win,Stearns Sr.,Woodland Sr.,34,13,X,,,Stearns Sr.,Woodland Sr.,67,62,2026-02-02T11:38:32Z
12/30/2025,Girls,11744,Bangor Christian,Stearns Sr.,D,North,North-D,North-D,8,1,17-0-0 (1.000),17,18,31.666666,165.8024656,win,Bangor Christian,Stearns Sr.,34,13.555555,X,,,Stearns Sr.,Bangor Christian,30,89,2026-02-02T11:38:32Z
1/12/2026,Girls,11746,Stearns Sr.,Houlton HS,D,North,North-D,North-C,8,8,7-9-0 (0.438),16,18,13.555555,29.69135667,win,Stearns Sr.,Houlton HS,36,7.888888,X,,,Stearns Sr.,Houlton HS,60,57,2026-02-02T11:38:32Z
1/27/2026,Girls,11750,Stearns Sr.,Lee Academy,D,North,North-D,North-D,14,8,7-9-0 (0.438),16,18,13.555555,29.69135667,win,Stearns Sr.,Lee Academy,34,6,X,,,Stearns Sr.,Lee Academy,73,46,2026-02-02T11:38:32Z
12/11/2025,Boys,11752,Stearns Sr.,Lee Academy,D,North,North-D,North-D,3,10,10-6-0 (0.625),16,18,19,54.44444167,win,Stearns Sr.,Lee Academy,34,3.777777,X,,,Lee Academy,Stearns Sr.,62,82,2026-02-02T11:38:32Z
12/16/2025,Boys,11756,Stearns Sr.,Piscataquis Community,D,North,North-D,North-D,5,10,10-6-0 (0.625),16,18,19,54.44444167,win,Stearns Sr.,Piscataquis Community,34,13.222222,X,,,Stearns Sr.,Piscataquis Community,80,43,2026-02-02T11:38:32Z
12/30/2025,Boys,11758,Bangor Christian,Stearns Sr.,D,North,North-D,North-D,8,3,15-2-0 (0.882),17,18,27.777777,114.9382678,win,Bangor Christian,Stearns Sr.,34,19,X,,,Stearns Sr.,Bangor Christian,46,68,2026-02-02T11:38:32Z
1/6/2026,Boys,11760,Stearns Sr.,Penobscot Valley,D,North,North-D,North-D,9,10,10-6-0 (0.625),16,18,19,54.44444167,win,Stearns Sr.,Penobscot Valley,34,19.333333,X,,,Stearns Sr.,Penobscot Valley,62,59,2026-02-02T11:38:32Z
1/13/2026,Boys,11762,Stearns Sr.,Penquis Valley HS,D,North,North-D,North-D,10,10,10-6-0 (0.625),16,18,19,54.44444167,win,Stearns Sr.,Penquis Valley HS,34,3.777777,X,,,Stearns Sr.,Penquis Valley HS,63,45,2026-02-02T11:38:32Z
1/22/2026,Boys,11764,Stearns Sr.,Houlton HS,D,North,North-D,North-C,14,10,10-6-0 (0.625),16,18,19,54.44444167,win,Stearns Sr.,Houlton HS,36,1,X,,,Stearns Sr.,Houlton HS,80,43,2026-02-02T11:38:32Z
1/31/2026,Boys,11766,Woodland Sr.,Stearns Sr.,D,North,North-D,North-D,17,6,11-6-0 (0.647),17,18,20.555555,83.08641611,win,Woodland Sr.,Stearns Sr.,34,19,X,,,Stearns Sr.,Woodland Sr.,45,64,2026-02-02T11:38:32Z
12/11/2025,Boys,11774,Camden Hills Regional,Skowhegan Area,A,North,North-A,North-A,3,1,15-1-0 (0.938),16,18,33.111111,144.3209833,win,Camden Hills Regional,Skowhegan Area,40,17.555555,X,,,Camden Hills Regional,Skowhegan Area,72,42,2026-02-02T11:38:32Z
1/24/2026,Boys,11776,Cony HS,Camden Hills Regional,B,North,North-B,North-A,15,2,15-2-0 (0.882),17,18,31.888888,148.2716011,win,Cony HS,Camden Hills Regional,40,33.111111,X,,,Camden Hills Regional,Cony HS,61,70,2026-02-02T11:38:32Z
12/22/2025,Boys,11779,Camden Hills Regional,Oxford Hills,A,North,North-A,North-A,6,1,15-1-0 (0.938),16,18,33.111111,144.3209833,win,Camden Hills Regional,Oxford Hills,40,8.888888,X,,,Camden Hills Regional,Oxford Hills,87,55,2026-02-02T11:38:32Z
1/8/2026,Boys,11783,Camden Hills Regional,Oxford Hills,A,North,North-A,North-A,9,1,15-1-0 (0.938),16,18,33.111111,144.3209833,win,Camden Hills Regional,Oxford Hills,40,8.888888,X,,,Oxford Hills,Camden Hills Regional,62,73,2026-02-02T11:38:32Z
12/30/2025,Boys,11784,Camden Hills Regional,Mount Blue,A,North,North-A,North-A,7,1,15-1-0 (0.938),16,18,33.111111,144.3209833,win,Camden Hills Regional,Mount Blue,40,20,X,,,Camden Hills Regional,Mount Blue,63,38,2026-02-02T11:38:32Z
12/16/2025,Boys,11786,Edward Little,Oxford Hills,A,North,North-A,North-A,4,2,12-4-0 (0.750),16,18,26.666666,104.9999972,win,Edward Little,Oxford Hills,40,8.888888,X,,,Oxford Hills,Edward Little,27,45,2026-02-02T11:38:32Z
1/2/2026,Boys,11789,Camden Hills Regional,Oceanside,A,North,North-A,South-B,8,1,15-1-0 (0.938),16,18,33.111111,144.3209833,win,Camden Hills Regional,Oceanside,38,16.777777,X,,,Camden Hills Regional,Oceanside,71,43,2026-02-02T11:38:32Z
1/10/2026,Boys,11790,Edward Little,Oxford Hills,A,North,North-A,North-A,11,2,12-4-0 (0.750),16,18,26.666666,104.9999972,win,Edward Little,Oxford Hills,40,8.888888,X,,,Edward Little,Oxford Hills,73,46,2026-02-02T11:38:32Z
